weight,attndperrls,attndonrls,educrec,inc_sdt1,hisp,racecmb,gender,birthdecade
11186.652565402386,5,6,4,8,2,5,1,4
5878.2776943026975,1,1,3,4,2,1,1,4
2721.7527238984185,4,5,4,8,2,1,1,1
6692.736843805908,1,1,3,5,2,3,1,5
2257.0029040144486,4,5,3,7,2,1,1,1
1594.8058030317252,2,6,1,1,2,5,2,6
3101.5272170155586,6,6,2,5,2,1,1,2
3200.557061554802,5,6,2,1,2,1,1,3
6127.570432127785,5,6,1,1,2,1,2,1
19691.510083507863,5,6,1,1,2,1,2,3
19229.68067542251,2,5,1,4,2,1,1,1
10373.163345857514,6,6,1,99,2,1,1,1
10190.57403974472,6,6,1,3,2,1,1,2
2380.4223289516794,6,6,3,4,2,1,1,2
4076.88676834319,6,6,3,2,2,1,2,2
2498.689517746743,2,2,3,5,2,1,1,2
5088.374158435214,1,1,2,4,2,1,1,2
26137.192908397385,2,3,2,8,2,1,1,6
2952.011519886512,2,2,4,8,2,1,1,4
1488.2643671868855,5,6,4,7,2,1,2,2
4551.758131369253,2,6,1,99,2,1,1,3
8321.529395361173,6,5,1,4,2,1,2,4
12940.681150185208,2,3,2,1,2,2,2,6
11098.195276962742,4,4,2,8,1,1,1,7
2401.524794246496,2,6,2,2,2,5,2,1
3680.6491077647574,3,1,1,3,1,5,2,4
1336.410840077579,6,6,4,8,2,1,1,2
6856.334885137856,6,6,2,4,2,1,2,4
1903.530243083105,6,6,4,8,2,1,1,1
5895.635270046211,3,4,4,7,2,1,1,2
1989.1651476821232,1,3,3,6,2,1,1,2
14694.645483104761,4,6,2,5,2,3,1,2
1939.190608437581,6,6,2,4,2,1,2,5
3795.160212278592,2,4,2,4,2,1,2,1
7011.054824456598,4,6,4,8,2,1,2,3
14554.236123258277,5,5,2,6,2,2,1,5
9874.019219384481,6,6,4,7,2,1,2,5
2865.7822848123715,1,5,3,6,2,1,2,2
2355.522907186794,2,4,3,7,2,1,1,1
10412.942905257445,4,3,1,4,2,1,1,2
13752.623069831328,5,5,1,3,1,1,2,6
30039.094928275343,4,1,1,3,2,2,1,6
4688.025553580766,6,6,2,6,2,1,2,4
2956.4845477814033,5,6,4,8,2,1,1,2
4533.224737243368,4,1,2,2,2,1,1,1
5708.435015223119,2,5,3,1,2,1,2,6
14571.132794540994,4,1,1,1,1,2,1,7
2361.5332321248165,2,1,3,99,2,2,1,2
12454.450442490901,5,6,2,4,2,1,2,2
6939.648991704931,5,5,4,8,2,1,2,3
477.7705218368803,6,6,3,1,2,5,2,3
7115.256227931801,1,6,2,7,2,1,2,2
9710.423242804738,4,2,3,1,2,2,2,6
5043.141993700638,6,6,4,8,2,1,2,5
5000.017154575801,2,6,1,1,2,5,1,1
5481.748291274033,1,3,2,8,1,1,2,4
2684.1025885792346,6,6,1,4,2,1,2,1
1699.8233751399084,3,6,3,8,2,1,1,1
2485.0393786955533,5,6,2,4,2,1,1,2
4727.371491874945,6,6,1,1,2,1,2,4
1605.3269294529239,5,6,3,4,2,1,1,1
11946.823552745724,2,4,2,5,2,1,2,4
9083.324111965905,5,6,3,2,2,4,2,6
13297.377991196596,5,4,1,7,2,1,2,4
1966.8848790845896,2,2,3,6,2,1,1,1
6244.059168912539,2,2,4,8,2,1,1,4
4140.241834921079,5,5,2,1,2,1,2,3
4368.670779442781,4,2,2,2,2,2,2,3
36357.685801786276,5,6,1,7,2,1,1,3
4816.249505162825,1,1,2,1,2,1,2,2
6029.334867805882,6,6,3,4,2,1,2,6
2611.674432758079,3,2,3,99,2,1,2,1
4607.709861558087,6,6,4,4,2,2,2,4
3459.9306888248407,3,6,4,8,2,1,1,2
18917.705071037126,4,5,1,8,2,3,2,4
35645.816599313956,5,6,1,1,2,1,2,4
7857.180436338798,5,6,2,3,2,1,1,4
10206.113115551943,3,3,1,1,2,2,2,2
226.2351061608773,6,6,3,6,1,5,2,4
822.3502825389288,2,3,2,4,2,1,2,1
3624.1198332011872,1,1,2,3,2,2,1,3
9691.961894913595,6,6,1,6,2,1,1,3
16175.160001916403,1,2,1,1,2,5,2,4
341.1089120049542,6,6,4,7,2,1,2,2
4042.560265867186,3,5,4,8,2,1,1,4
12546.556192921205,2,5,1,8,2,1,1,3
2316.0888478525635,6,6,4,8,1,4,1,3
5243.006432160544,2,5,2,4,2,1,2,2
1169.014383464418,5,4,2,2,2,1,2,1
6479.311609208008,3,4,4,5,2,1,2,2
10842.808308287635,5,5,1,3,2,1,2,3
3989.6068150067704,2,2,3,4,2,1,2,5
15103.442722408834,4,5,3,4,2,1,2,6
6080.1865721743625,4,3,3,6,1,5,1,3
12459.2344504616,5,5,2,3,2,2,2,5
16485.872414675694,4,4,1,99,2,1,2,3
1875.1555790970908,5,3,4,8,2,3,2,3
5103.144552281567,6,6,3,6,2,1,1,3
6162.835435344186,6,6,2,7,2,1,2,3
10847.706300185746,2,6,3,8,2,1,2,3
4271.234806162913,3,3,4,99,2,1,1,4
5220.197875174728,2,5,2,4,2,2,2,2
3972.6482435433013,3,6,4,5,1,1,1,4
8224.06238791224,4,4,4,3,1,2,1,7
16208.912075458087,2,2,2,1,2,2,2,4
2733.7598544400685,4,4,4,6,2,1,2,5
2983.0523805860103,2,3,3,8,2,1,2,4
3153.833552957534,6,2,3,4,2,1,1,1
10007.825203989161,5,6,2,5,2,1,2,5
17099.96268683395,4,3,1,99,2,1,2,6
2771.4706326621113,6,6,3,8,2,1,1,4
13617.50704650932,5,6,2,8,2,1,1,3
7025.851313356362,4,6,2,7,2,1,1,2
3596.522788749373,4,6,3,6,2,1,1,4
5391.995434722469,4,4,2,1,2,1,2,2
10863.667915007369,3,3,2,4,2,1,1,5
424.02967092846353,4,2,3,4,2,3,2,1
10564.159790996175,6,6,2,3,2,1,3,6
623.8263586864194,5,6,4,8,2,3,2,5
3563.4614334815833,5,6,4,8,2,1,2,3
5970.490694061353,5,6,4,8,2,1,2,2
3455.5421450260715,5,6,4,1,2,4,2,6
4448.913396884199,4,5,1,1,2,2,2,4
5378.980602026653,1,3,4,1,2,3,2,6
4302.593641348698,6,6,2,5,2,1,2,5
4975.196690652716,5,6,2,6,2,1,2,2
1407.2085589694786,4,6,3,4,2,1,2,4
1326.5021198415977,2,3,2,99,2,1,2,5
34786.01184128697,6,6,1,1,2,2,1,7
1492.0373536291372,5,5,3,6,2,1,1,3
1851.1201340402336,2,2,4,6,2,1,1,4
1424.3559426324898,2,4,4,7,2,1,1,3
2990.7383771753607,2,3,2,4,2,1,2,5
18531.296398780916,3,6,3,4,2,1,1,6
4700.913432422139,6,6,4,8,1,1,1,3
43964.185999582776,4,6,1,1,2,2,1,6
9035.903915574265,5,6,1,2,2,1,2,5
4801.426814649443,2,4,3,5,2,1,2,5
4088.0868896116062,5,6,1,4,2,1,2,5
4175.867318962606,6,6,2,6,1,1,2,1
4436.772000719793,6,6,2,7,2,1,2,5
6936.139362035861,2,2,2,5,2,1,2,6
6702.207318775024,6,6,1,1,2,2,2,7
3972.654588058543,6,6,3,4,2,1,2,6
5068.44836857675,2,3,2,3,2,1,1,1
2219.825889708508,6,6,1,1,2,1,1,2
6690.130738635148,5,6,4,8,1,5,2,6
6968.532407750617,5,6,3,8,2,1,1,3
2976.9062283502963,5,6,3,4,2,1,1,4
835.586960822887,4,6,4,8,2,1,1,2
17264.941532167344,4,6,1,1,2,1,1,4
2794.003539725811,6,6,2,4,1,1,1,6
2772.6073784317314,4,5,4,5,2,1,2,2
5327.4442218076765,5,6,2,2,2,1,2,2
1028.551741885855,4,2,3,5,2,1,1,2
9388.996987882716,2,4,2,1,2,2,2,2
2157.287495755558,5,5,3,8,2,1,1,1
5163.347528335144,3,6,2,1,2,4,1,3
4083.3496313385726,6,6,2,8,2,1,2,5
1657.1948277022213,6,6,2,2,2,1,1,2
6317.748404526897,5,5,1,4,2,2,2,4
4132.004623491937,5,6,3,7,2,1,2,5
4074.0440982643663,5,5,4,7,2,1,1,3
4655.13160105602,5,6,2,7,2,1,1,3
26020.755453637157,5,5,2,1,1,5,1,6
3612.817800039438,2,5,2,4,2,1,2,2
6333.248129298172,1,6,4,5,2,1,1,5
2676.5310244767315,4,4,3,8,2,1,1,3
7370.924744743854,3,5,4,1,2,3,1,6
14322.854740589428,6,6,2,1,2,9,2,6
4815.523171659843,6,6,2,6,2,1,2,2
10472.724576729872,4,5,3,8,1,1,2,6
2566.109765415302,1,2,4,1,2,1,2,1
3592.620089831683,1,3,2,5,2,1,1,2
3486.6369762288928,2,3,3,99,2,1,1,3
8800.28573137415,6,5,1,1,2,2,2,3
881.1754668882855,5,6,2,1,99,1,1,99
1921.9366545669088,3,3,4,4,2,1,2,4
5280.181974347612,5,2,4,8,2,2,2,4
3902.4954497422013,3,5,1,1,2,1,2,3
3613.4169198284935,2,2,2,4,2,1,1,2
7356.155516877083,6,6,4,7,2,3,1,5
33509.34532452181,6,6,2,7,2,1,1,6
1900.64657082773,3,3,4,5,2,1,2,3
35336.955691581104,5,6,1,2,1,5,2,7
907.3666693709507,3,6,2,1,2,1,1,3
4805.684028145596,6,6,2,1,2,4,2,4
5159.480003609828,5,5,3,5,2,1,1,4
2346.875973502233,1,1,1,1,2,1,2,1
696.5532411156148,2,5,4,8,2,3,1,1
10446.646082222527,6,6,3,5,2,1,2,6
5486.642621377147,6,2,1,4,2,1,1,3
1397.1870652931434,6,6,2,2,2,1,2,2
6685.280323892325,4,5,2,6,2,1,1,1
2676.3356234470193,4,3,4,4,2,1,2,5
3598.946797098675,5,5,4,6,2,1,1,2
1279.2394106257198,5,5,4,5,2,9,2,2
5393.683512182733,2,5,2,3,2,1,2,6
2818.4744000540886,5,6,3,8,2,1,2,2
9118.497236371533,5,5,1,4,1,1,1,2
4440.092968187043,1,1,2,99,2,1,2,99
6636.217294132264,2,2,3,4,2,1,2,6
6283.1550596990355,4,5,99,99,2,3,1,4
9873.106275743803,6,6,3,8,2,1,2,4
4727.552048440881,6,6,2,4,2,1,2,4
18740.98992133938,2,1,2,4,2,1,1,7
2142.537493747044,5,5,2,5,2,1,1,2
8277.73904965669,5,6,4,8,2,1,2,4
2803.0423416118265,4,5,3,6,2,1,1,1
9761.679199119815,4,6,4,4,1,1,2,6
11439.638710534384,1,1,2,1,1,5,1,5
4528.615604297859,2,2,2,2,2,1,1,5
2930.090308937825,2,6,4,7,2,1,1,3
887.5827550702547,4,4,2,2,2,4,1,3
1856.1386901229957,6,6,3,8,2,1,1,5
14013.294447379403,2,6,3,8,1,1,1,3
5940.018475925399,2,2,1,2,2,2,2,5
5416.568565206664,6,6,1,5,2,2,2,7
4548.163992497022,6,6,2,5,2,1,1,4
13996.521997787937,1,4,1,1,1,5,2,3
4845.022118405558,5,6,3,8,2,1,2,6
13913.568346960154,1,6,1,1,2,1,2,3
1466.2253880827395,4,2,4,7,2,4,1,2
18465.769064872147,5,6,2,8,2,1,2,7
642.4938474902411,1,6,4,5,1,1,2,5
14488.426947058477,6,6,3,1,2,2,1,5
5585.760434527514,4,3,1,4,2,1,1,1
41316.01356728142,6,6,1,1,2,1,2,7
2706.9932562741024,5,6,3,6,2,1,1,2
2190.0060771035837,2,2,4,8,2,4,1,2
10675.414369187407,2,4,1,2,2,2,2,1
18275.68192450596,2,3,2,5,2,1,1,4
4865.93569063131,2,6,3,2,2,1,2,1
4006.6535649857747,6,6,4,6,2,1,2,2
4379.140916348453,1,3,4,7,2,2,1,4
3219.0706041079825,4,5,4,99,2,1,2,1
3587.052487532171,5,4,2,1,1,1,2,3
2273.3712946196165,6,6,4,8,2,3,1,6
6425.3304466950485,5,6,2,1,2,1,1,7
13546.785048116863,5,6,2,6,2,1,2,3
3682.37367556076,5,6,4,8,2,1,1,3
553.6954218599466,4,4,2,99,2,1,2,99
20759.355891608633,5,3,4,8,2,1,2,4
2051.2790096901217,6,6,3,3,2,1,2,5
4425.554069584676,2,6,4,8,2,1,2,6
1357.137645298627,6,6,4,5,2,1,2,6
1367.7762379890169,1,5,3,5,2,1,1,1
5389.9217456969955,5,6,3,5,2,1,1,1
1393.0385120078804,4,6,2,8,2,1,2,4
17352.066304770866,6,6,2,8,2,1,1,4
1491.5404377269165,5,6,2,4,1,1,2,5
4443.668906414237,6,6,3,5,2,3,1,3
9676.34154130126,6,6,2,5,2,1,1,2
2544.6617611984834,2,3,4,3,2,1,2,1
3405.3802806628028,1,3,3,7,2,1,2,3
11802.05008112581,1,2,1,4,2,2,2,6
11638.881750156355,4,5,4,6,2,4,2,5
34666.041170601064,3,5,1,2,1,5,2,4
18484.324873455993,5,3,1,2,1,2,3,6
8292.534789964475,5,6,4,8,2,1,2,3
6937.765074813236,6,6,4,8,2,1,1,3
9448.417794255107,6,6,2,3,2,4,1,5
5938.19208415578,2,4,2,7,2,1,1,1
3525.5357983103654,4,6,4,8,2,1,2,3
4204.813546811061,1,3,2,6,2,1,2,1
5856.680189248976,6,4,3,5,2,1,2,5
10844.622342306713,6,6,2,6,2,3,2,4
3570.2272885511316,99,6,4,99,2,1,2,1
5169.835784945993,6,6,3,99,2,1,2,1
18148.947863694822,5,5,1,1,2,1,1,6
3060.3085849299714,1,5,4,8,2,1,1,2
4674.359944510237,1,4,2,4,2,1,2,1
2896.1533301258814,2,4,2,1,2,1,1,3
3769.9391661079007,5,5,4,2,2,2,1,5
6514.222356800191,5,6,2,7,2,1,2,2
2091.9020729098784,6,3,3,5,2,1,2,3
13495.696009470892,6,6,2,5,2,1,2,6
7106.4130628073135,6,6,3,8,2,1,2,6
3375.0251826209465,5,6,4,8,2,3,2,4
12347.688065095364,1,1,2,5,2,1,1,2
3907.380381717917,4,1,4,6,2,3,1,4
16131.164193433344,6,6,1,1,2,2,99,7
5378.966658156719,5,6,3,2,1,5,2,7
39339.91072759148,2,6,1,99,2,1,1,3
16534.449670194426,6,2,2,8,2,3,2,4
3256.677393212026,5,5,2,1,1,1,2,5
3045.5860885709676,5,6,3,2,2,3,1,3
30438.17532615708,3,6,2,8,2,1,1,6
7044.876968507237,2,3,3,8,2,3,2,4
3785.0410909324123,1,5,3,7,2,1,1,3
2327.2404511232403,2,6,3,7,2,1,1,1
12334.570853444044,1,5,3,6,2,1,1,3
5111.813448558736,6,6,3,6,2,1,2,6
2281.999327636065,3,6,2,3,2,1,2,4
2934.2463155268715,2,5,3,3,2,1,1,4
5978.560307568365,6,6,2,8,2,1,1,3
5752.407555660459,4,6,3,2,2,2,2,6
5281.037476582713,1,1,4,8,2,2,1,3
3883.8142121841074,3,4,4,1,2,1,1,1
18178.525127974746,4,6,1,1,2,1,1,5
23430.893734782196,5,6,3,8,2,1,2,4
3461.4706270109536,4,6,3,1,1,1,2,6
580.4611049074041,2,5,2,4,2,4,1,2
15945.294521424797,3,3,2,5,1,1,1,5
4167.358683241046,5,6,3,5,2,1,2,3
3141.445129316106,6,99,2,8,1,1,2,5
1934.9026464090152,2,4,3,7,2,1,2,2
4726.727243821987,2,3,3,4,2,1,1,1
5794.352812336252,5,6,2,6,2,1,2,5
1859.567317929939,4,4,3,6,2,1,1,6
5465.749784518146,4,3,2,4,2,1,2,4
3756.9524696477083,1,4,3,5,2,1,2,3
1764.1804297296587,6,6,3,4,2,1,2,2
1887.4684517946248,4,4,4,8,1,1,1,3
6172.192219657014,5,6,4,8,2,1,1,99
3764.218842830298,1,6,4,4,2,1,2,4
7737.669984942333,1,1,4,5,2,3,1,2
6164.417799846023,5,3,1,1,2,2,2,5
10985.973102744148,3,6,3,4,1,5,2,6
11414.202690792596,2,2,3,5,2,1,2,5
11019.430339404289,4,5,3,6,2,1,2,6
8573.450232025883,1,1,1,3,2,2,2,1
6747.548761708551,6,6,3,99,2,1,1,4
2425.2963854846785,5,6,2,1,2,1,1,2
7001.217382304453,6,6,2,2,1,4,2,3
3179.596487367338,6,6,3,8,2,1,1,3
3470.6201381600863,2,1,4,5,2,2,2,2
4192.60315764312,4,4,4,2,2,1,3,6
3575.885207551703,6,6,4,2,2,1,2,3
29124.969256953544,6,6,99,3,2,9,1,3
5539.804306960826,4,4,4,7,2,1,1,5
395.43502319381963,6,6,2,1,2,1,1,2
2077.4787214370604,2,5,3,4,2,1,1,1
1680.8937872591196,3,5,3,7,2,1,2,2
36204.39920311363,6,6,2,1,2,1,1,6
32378.177258722793,6,6,2,5,2,1,1,5
8252.012412339143,6,6,2,3,1,1,2,7
2458.151019939336,6,4,4,6,1,1,2,2
11673.038101364236,5,6,3,4,2,2,1,6
754.8284100872054,4,1,3,8,2,1,2,4
2019.711317147113,2,3,4,7,2,3,1,99
2020.0916009821185,5,5,4,5,2,2,2,2
858.2780885914494,6,6,2,7,2,1,1,2
12321.27035969357,6,6,2,7,2,1,1,6
1991.1303856861243,3,3,2,6,2,1,1,2
8608.168609613898,5,5,4,4,2,2,2,4
6544.713788644703,2,2,4,8,2,1,2,5
6883.560448239601,3,3,2,8,2,1,2,7
2646.2782792211347,5,5,3,8,2,9,2,4
3133.61071404412,5,6,3,7,2,1,2,3
1367.7762379890169,2,2,3,5,2,1,1,2
6008.999968663669,4,4,4,8,2,1,2,1
3386.392214125569,5,5,2,8,2,1,2,3
8486.31243791297,2,6,1,3,2,1,1,1
6756.199190160111,2,3,1,6,2,1,2,3
4619.236602159463,6,4,2,3,2,1,2,3
30926.82318667941,2,5,1,2,2,1,1,3
7513.06136085599,5,6,3,8,2,1,1,5
8077.797397277764,2,5,1,3,2,1,1,3
3983.8634076695375,6,6,2,1,2,1,2,1
9740.175096858986,4,4,4,8,2,3,1,3
9909.14808705181,2,1,4,5,2,1,2,6
8072.773071932773,5,6,1,1,2,1,2,1
15053.982597961782,4,2,1,2,2,1,2,6
3724.858113421212,5,6,3,6,2,1,2,2
4106.986386473505,5,6,3,3,2,2,2,5
2278.0884917178073,6,6,2,3,2,1,1,2
5438.014211660165,1,1,1,3,2,1,2,1
6953.604006326278,6,6,3,5,2,1,1,6
1272.5810111135622,1,6,4,8,2,1,1,2
3233.929175109044,2,1,2,1,2,2,2,3
12702.197008586265,6,1,1,1,2,2,2,7
1224.572378325962,1,5,99,99,2,1,99,99
13441.597443082093,5,4,1,4,1,1,2,4
6982.146919149218,5,6,2,1,2,1,2,2
7236.692351579857,1,4,4,7,2,3,2,2
1370.2789533803164,2,1,2,4,2,1,2,1
9110.012354839011,5,5,2,1,2,1,1,6
880.0379164764198,6,6,4,7,2,1,2,4
12035.471459249378,5,5,1,4,2,1,2,5
11168.346136809127,4,6,2,6,2,1,2,4
4091.764959264996,1,3,4,6,2,1,2,5
1858.506248950056,5,2,3,4,2,1,2,3
2105.9549184840707,6,6,3,4,1,5,1,6
3133.61071404412,5,6,3,8,2,1,2,3
9952.405680549386,5,5,2,5,2,1,1,5
35181.94128264206,5,5,1,1,2,1,1,3
3802.976469230534,6,6,3,7,2,1,2,3
13598.076715161336,1,3,4,5,1,1,1,3
5041.6279236694045,6,6,4,8,2,1,2,5
1078.3415495278764,3,1,2,99,1,5,2,2
5263.7305108466835,3,6,1,4,2,1,2,2
15177.457159859514,6,6,1,2,2,3,2,5
1810.530023589982,4,6,2,2,2,1,2,1
10143.412693136626,1,1,1,1,1,5,2,4
8413.187941921247,6,6,3,6,2,1,1,5
3473.4763801942527,4,1,3,4,1,1,1,2
3972.9916082486916,6,6,2,7,2,3,2,2
13874.685447906919,5,6,2,3,2,4,2,3
7722.482878973794,4,6,3,1,1,1,2,7
8971.15480788393,5,6,4,8,2,1,1,3
26822.383936522783,2,5,1,4,2,3,1,1
4549.965671815111,6,6,2,5,2,1,1,5
4944.938461286824,2,5,4,99,1,1,1,99
1278.9340502028097,2,6,4,1,2,1,1,2
22831.067279604053,3,5,1,2,1,1,1,3
3810.337025601766,6,6,4,8,2,1,2,4
4331.547274983686,4,4,2,5,2,1,2,1
3395.146761886191,2,5,3,99,99,9,99,3
3523.129259204924,5,2,2,6,2,1,1,3
1903.530243083105,6,6,4,8,2,1,1,2
11027.548958511474,3,1,2,3,2,1,1,7
5402.86054489229,4,4,3,8,2,1,2,4
1723.8547902295415,6,6,4,7,2,1,1,2
3133.17128022686,3,6,3,5,2,1,2,5
1238.2651217878758,2,4,4,2,1,1,2,2
20413.659625338183,5,6,1,1,1,5,1,2
2019.5923228172437,6,6,2,1,2,1,2,2
5201.097320828194,3,6,3,3,2,1,2,3
5319.2570768938995,2,4,2,4,2,2,2,1
6064.866713208241,2,2,3,6,2,1,2,4
4653.774328609026,6,6,4,8,2,1,2,3
5422.637360833051,6,6,2,2,2,1,1,3
1966.3040944322363,4,3,3,3,2,3,1,5
15343.05036508717,5,6,4,4,2,2,1,6
4030.2668275704104,4,5,4,8,2,1,1,4
15901.722013982564,6,6,3,3,2,1,2,6
1792.742612984826,6,6,2,1,2,1,2,5
2503.394474672818,6,6,3,4,2,1,2,4
3287.7369003683852,6,6,1,2,2,4,1,1
5813.7142111455805,6,6,3,1,1,1,1,6
4008.5646879404057,5,6,4,8,2,1,2,5
3567.2486596475082,6,6,3,4,2,1,2,4
3660.7917270963876,5,5,4,2,2,3,2,2
6027.502364394621,2,1,4,8,2,3,1,4
22351.61831983161,6,6,1,1,1,1,1,6
1753.4545192915814,4,6,3,3,2,1,1,3
4091.368767459056,1,5,4,5,2,1,1,3
5028.224909342695,6,6,1,1,1,1,2,2
5804.462867434056,5,6,2,4,2,1,1,2
9920.369908074303,4,3,2,6,2,1,1,5
10730.947124955454,5,6,4,4,2,3,2,1
1700.6924363485039,4,5,1,2,2,4,2,7
9749.263980970289,2,4,1,5,2,2,1,2
4865.93569063131,4,4,4,5,2,1,2,1
929.2213746108097,4,6,3,4,1,5,2,5
1611.2745096347205,5,6,4,5,2,1,2,3
3115.5837420221737,6,6,3,8,2,1,2,3
17936.251102699924,6,6,2,8,2,1,1,5
46634.399652696215,4,4,3,4,1,1,2,7
6804.69658731265,1,2,4,4,2,1,2,1
1590.914710216809,2,5,2,4,2,1,2,1
1864.127678750778,6,6,3,8,2,4,2,3
6911.863056906064,6,6,1,1,2,1,2,1
14284.488426999564,6,6,2,4,2,1,2,6
4305.785369130257,4,6,3,3,2,3,2,3
5358.898460959274,1,1,1,1,2,1,2,1
3096.902483238215,4,5,2,6,2,3,1,1
2808.0230496558897,2,6,2,4,2,1,1,1
415.9984614144453,5,6,3,2,2,1,2,2
3366.5604029503493,2,3,3,8,2,1,1,3
7137.390433163845,5,6,3,8,2,1,1,5
4356.109150394175,5,6,4,99,2,5,1,1
7043.2911307301465,6,6,4,3,1,4,2,6
542.0245141945277,1,1,2,4,2,1,2,2
1090.9211813971558,4,6,2,5,2,1,2,4
15468.22042231145,1,1,1,1,1,1,2,4
6002.13656714224,2,4,2,4,1,1,2,5
1892.8487129871385,6,6,4,8,2,3,2,2
3928.9281640769423,4,6,3,8,2,1,2,5
4674.0201627725755,5,4,2,4,2,2,2,5
7025.561713514965,5,6,3,8,2,1,1,4
5391.995434722469,1,1,2,1,2,1,2,2
2091.9020729098784,2,6,4,7,2,1,2,4
6590.7290966714945,6,6,3,99,2,9,3,6
7361.653075349367,3,1,1,1,2,2,2,1
24057.754092312283,4,6,1,1,2,1,1,5
460.6995979530855,3,3,2,2,2,1,2,3
7619.307377334525,6,6,3,6,2,1,1,6
3512.7303630482365,5,5,4,4,2,1,2,2
1865.3085331834618,6,6,2,2,2,1,2,2
4008.6781970832617,1,3,1,4,2,1,2,2
3294.523579391779,6,6,2,2,2,1,2,2
19073.85759569552,6,6,2,2,2,1,1,6
2678.2200315208665,3,1,2,5,1,5,2,2
1975.4542522745658,1,2,2,1,2,1,2,1
3925.4266919108477,2,1,4,8,2,2,1,2
9288.1520657393,2,2,4,6,2,2,2,3
5530.628396541746,3,4,2,8,2,1,1,2
7349.161548081216,4,5,3,5,2,3,1,5
2867.3754240191697,6,5,1,4,2,1,2,3
15498.353791851096,3,2,1,2,2,1,2,1
5296.732239110484,6,6,2,5,2,1,2,3
20446.52824904794,1,1,1,1,2,2,2,1
19872.94112339089,5,5,1,1,2,1,2,2
11614.345086937481,2,1,2,6,1,4,1,5
4952.444920454521,4,4,1,3,2,2,2,3
18833.464642926334,3,4,1,7,2,1,2,4
2793.6340182008503,5,6,4,99,2,9,99,99
1043.45882279705,5,6,3,2,2,1,2,6
10747.840743288054,4,4,3,4,2,1,2,4
4577.765892199057,1,1,4,4,2,2,2,2
7433.645158359612,5,6,2,3,2,1,2,3
5792.661809395338,5,6,4,7,1,1,2,5
967.2188809988768,6,6,3,2,2,3,2,6
5157.7521787057685,6,5,1,1,2,1,2,7
2761.4464371914055,2,4,1,2,2,1,2,1
3100.164536372783,2,4,3,99,2,1,2,2
1186.0902084259835,6,6,1,1,2,1,2,3
3199.681557585666,3,5,4,8,2,1,2,4
4719.444667603962,4,3,4,6,2,1,1,1
515.9642871635522,2,6,4,6,2,1,1,2
7168.0844764320755,3,6,3,8,2,1,1,3
6497.377825008387,2,5,3,8,2,1,1,3
517.7672390051827,6,6,3,1,2,1,1,7
11898.42097253113,2,1,1,1,2,1,1,1
6464.029040967194,5,4,3,6,2,1,2,6
1828.3330305676877,5,6,4,7,1,1,1,2
3812.3730952802125,2,4,3,1,2,1,2,2
3094.4683127961807,4,6,3,5,2,1,2,6
8383.660074989115,1,1,4,5,2,1,2,5
1364.6649463656358,2,4,4,6,2,1,1,3
6243.394437628755,3,6,2,1,2,1,1,4
4567.582768852226,5,6,2,3,2,1,1,4
23201.683238912603,99,99,2,3,1,1,1,5
3437.795544459694,2,3,2,8,1,1,1,2
3654.3726108726164,3,4,3,5,2,1,1,1
26420.980289562583,2,6,2,2,1,4,2,7
14840.298747028926,2,4,1,2,1,4,2,4
6145.509500239437,6,6,1,1,2,9,3,6
15625.606744147659,6,6,3,1,2,4,2,7
5349.268318056529,1,2,3,6,2,2,1,2
5471.879467699417,6,6,3,2,1,1,2,5
59246.58815581887,3,1,1,3,2,2,1,4
13463.719529175061,99,3,3,4,2,3,1,3
557.6332164734227,4,2,2,8,2,1,2,3
5895.545860870995,2,5,4,4,2,1,2,6
21644.896346023226,2,5,3,5,2,1,2,5
4630.259233483551,6,4,2,2,2,1,2,2
3615.6142211335928,1,2,2,2,99,2,1,1
4351.002620666515,6,6,3,4,2,4,1,5
8255.696692361644,6,6,1,3,2,1,2,4
11015.41812695374,2,1,3,8,2,4,1,5
3192.111780660139,2,5,2,3,2,2,2,5
6051.4763997518,6,6,1,1,2,2,1,2
10733.737705267577,2,2,1,4,2,1,2,2
10750.043383593085,4,6,2,3,1,1,2,7
4493.238507415016,3,3,3,4,2,1,2,4
11616.311203142526,2,2,2,3,2,1,2,6
8539.538656517325,6,6,4,7,2,1,1,4
37419.653191302314,6,6,1,1,1,5,1,5
8027.979230816165,5,5,3,3,2,1,1,4
2851.344716681013,5,2,1,1,2,1,2,2
8008.91134738933,3,6,4,8,2,1,1,3
781.1672846377859,6,6,2,8,2,1,2,3
9374.429197063342,5,3,4,8,1,4,3,7
3617.8610641226874,6,6,2,5,2,1,2,1
4732.982255291001,3,3,1,1,2,2,1,2
5422.881826138615,1,6,4,8,2,1,1,3
1416.688642668664,3,5,4,2,2,1,2,2
17063.05370948742,4,5,1,5,2,2,2,5
3317.522134782689,2,1,4,2,2,1,1,1
2663.6980487371466,2,3,4,6,2,1,1,1
3455.5567256861386,2,5,2,4,2,2,2,3
5703.830422467188,6,6,4,7,2,1,2,2
9042.276399168997,5,6,1,5,2,1,2,1
6490.055865061034,5,5,1,3,2,1,1,2
7993.82239462452,2,6,4,1,1,9,2,2
5192.6234665345355,4,3,4,8,2,4,1,3
21107.65196349316,6,6,1,3,2,1,1,6
2761.4504867076735,5,6,3,5,2,9,2,2
8110.2430019649155,5,6,4,8,2,2,1,4
3190.876808948282,6,6,3,8,2,1,2,4
3183.374273502058,5,4,2,5,2,1,2,4
2387.854110497603,4,6,2,5,2,1,2,3
