year,birthyr,age,weight,trad
2024,1967,57,0.788231595883304,Natl. Baptist Convention
2024,1940,84,0.642772261197933,Southern Baptist
2024,1950,74,0.872648917074363,Southern Baptist
2024,1957,67,2.33416421365607,Nondenom Fundamentalist
2024,1976,48,0.0434271036575985,Nondenom Evangelical
2024,1956,68,0.165789556057821,Nondenom Evangelical
2024,1954,70,0.158923065736661,Community Church
2024,1980,44,1.83661961994112,Nondenom Evangelical
2024,1961,63,0.562471169928129,United Methodist
2024,1958,66,1.44396821228015,Independent Baptist
2024,1958,66,1.44396821228015,Nondenom Evangelical
2024,1962,62,1.55518430593334,Other Nondenom
2024,1963,61,0.230591693507715,Community Church
2024,1963,61,0.230591693507715,Lutheran - Missouri Synod
2024,1961,63,0.279098617391196,Nondenom Evangelical
2024,1960,64,0.844860634505634,ELCA
2024,1959,65,0.875990693113266,United Methodist
2024,1965,59,1.37649970132526,Southern Baptist
2024,1955,69,0.551484246944825,Other Baptist
2024,1955,69,0.551484246944825,Other Nondenom
2024,1961,63,0.315334821051637,African Methodist Episcopal
2024,1961,63,0.643978018278037,Southern Baptist
2024,1956,68,0.879345806461772,United Methodist
2024,1958,66,0.540401351866583,Community Church
2024,1960,64,2.36670872823588,Christian Church
2024,1948,76,0.100742829921326,United Methodist
2024,2000,24,0.442092429930465,Interdenominational
2024,1954,70,0.357198391515142,Interdenominational
2024,1994,30,1.26898375178359,Other Nondenom
2024,1977,47,1.09827229463497,Community Church
2024,1951,73,1.00469882804004,Interdenominational
2024,1965,59,0.964067152537034,Nondenom Evangelical
2024,1965,59,0.964067152537034,Assemblies of God
2024,1964,60,1.70577583066883,Other Nondenom
2024,1964,60,1.70577583066883,Church of Christ
2024,1971,53,1.61373621294862,United Methodist
2024,1971,53,1.61373621294862,Community Church
2024,1992,32,3.74713967499291,Nondenom Evangelical
2024,1969,55,2.00963326830138,Other Nondenom
2024,1980,44,0.0416753028633067,Gen. Assoc. of Reg. Bapt.
2024,1980,44,0.0416753028633067,Other Pentecostal
2024,1975,49,0.321498539410934,Lutheran - Wisconsin Synod
2024,1987,37,0.00896814682631873,TEC
2024,1948,76,0.701572297079563,ABCUSA
2024,1953,71,1.18472043909882,Assemblies of God
2024,1990,34,0.91883561445991,PCUSA
2024,1949,75,1.28301516452226,Community Church
2024,1974,50,0.304087094384483,Other Nondenom
2024,1959,65,0.9455640038719,PCA
2024,1949,75,1.49048811793527,Independent Baptist
2024,1962,62,0.0771558064940219,Lutheran - Missouri Synod
2024,1995,29,0.0106856649036575,Other Lutheran
2024,1966,58,0.156376156466403,Nondenom Fundamentalist
2024,1996,28,0.0331649070862169,Community Church
2024,1959,65,0.0672015075784907,African Methodist Episcopal
2024,1957,67,0.160802269767433,Associated Reformed Presbyterian
2024,1950,74,0.855585995098329,ELCA
2024,1953,71,1.23783199660589,Southern Baptist
2024,1953,71,1.23783199660589,Evangelical Presbyterian
2024,1984,40,2.87493580893856,Other Nondenom
2024,1943,81,0.55291183174627,TEC
2024,1985,39,1.38349129352718,Community Church
2024,1972,52,3.20208643083676,Natl. Baptist Convention
2024,1964,60,0.609927431295117,Community Church
2024,2001,23,0.497192061796973,Other Reformed
2024,1943,81,0.559651411642693,Other Nondenom
2024,1946,78,0.754169795647137,Other Nondenom
2024,1961,63,1.08388565030876,Nondenom Charismatic
2024,1968,56,0.218331737920788,Other Nondenom
2024,1980,44,0.0787199247156624,Independent Baptist
2024,1995,29,0.473091948666146,Nondenom Evangelical
2024,1987,37,0.0805097155225964,ELCA
2024,1975,49,0.29034517986722,Nondenom Evangelical
2024,1965,59,0.154663808524781,Southern Baptist
2024,1949,75,1.10585779081842,Free Will Baptist
2024,1949,75,1.10585779081842,United Methodist
2024,1949,75,1.10585779081842,Nondenom Evangelical
2024,1949,75,1.10585779081842,Other Presbyterian
2024,1975,49,0.50236857686502,Southern Baptist
2024,1963,61,1.72890756925441,ELCA
2024,1991,33,0.476036584012727,United Methodist
2024,1965,59,0.00130848800099312,Other Lutheran
2024,1962,62,0.02656957613182,Gen. Assoc. of Reg. Bapt.
2024,1963,61,0.757704186469991,Free Will Baptist
2024,1978,46,0.650883885794634,Southern Baptist
2024,1982,42,6.47659381650822,United Methodist
2024,1949,75,0.881544428009132,Nondenom Evangelical
2024,1985,39,1.83443187557117,Lutheran - Missouri Synod
2024,1992,32,2.49050912786468,Nondenom Evangelical
2024,1949,75,0.373008453627583,PCUSA
2024,1959,65,0.901229304420006,Other Baptist
2024,1986,38,0.226428639892761,Southern Baptist
2024,1980,44,2.42170545123163,Pentecostal Holiness Church
2024,1945,79,0.0250807867281487,TEC
2024,1966,58,7.06344928139285,Gen. Assoc. of Reg. Bapt.
2024,1991,33,0.0222838827232197,Christian Church
2024,1977,47,0.823092856682626,Interdenominational
2024,1977,47,0.823092856682626,United Church of Christ
2024,1974,50,0.224737047775122,Church of Christ
2024,1954,70,0.977339041808402,Other Nondenom
2024,1962,62,0.090588233617562,Seventh Day Adventist
2024,1960,64,0.39783425688984,ELCA
2024,1958,66,0.0689733944571185,Church of God in Christ
2024,1998,26,0.110499372290856,Baptist Miss. Association
2024,1987,37,0.00447827325992486,Reformed Church in America
2024,1944,80,1.24306156598007,Baptist Miss. Association
2024,1960,64,0.67089648668682,ELCA
2024,1952,72,2.40456043760701,Nondenom Evangelical
2024,2006,18,0.476025265852949,Baptist Miss. Association
2024,2000,24,0.260817444820195,United Church of Christ
2024,1982,42,0.356737482093445,United Church of Christ
2024,2003,21,6.34195782917622,Gen. Assoc. of Reg. Bapt.
2024,1966,58,0.153616101303623,Lutheran - Missouri Synod
2024,1987,37,0.202234082970435,Nondenom Charismatic
2024,1990,34,0.0857427090655532,ABCUSA
2024,1963,61,0.0919993068904095,Other Nondenom
2024,1976,48,0.0719338197783441,Community Church
2024,1971,53,0.264146466806336,Other Pentecostal
2024,1964,60,0.643796251211443,PCUSA
2024,1980,44,4.65628370203897,Church of Christ
2024,1980,44,4.65628370203897,Church of God
2024,1956,68,0.617419110388847,Southern Baptist
2024,1975,49,0.689777257084216,Free Will Baptist
2024,1961,63,0.864471380505783,ELCA
2024,1982,42,0.450114971899252,Lutheran - Missouri Synod
2024,1969,55,0.00777294946263983,Other Nondenom
2024,1953,71,1.15082327360834,Other Baptist
2024,1953,71,1.15082327360834,Interdenominational
2024,1960,64,0.214162666945967,Christian Church
2024,1955,69,0.0641374414838909,Other Lutheran
2024,1961,63,0.999353427752407,Gen. Assoc. of Reg. Bapt.
2024,1955,69,0.0876119883311156,PCUSA
2024,1960,64,0.49774238858659,Community Church
2024,1950,74,0.805360637537348,Other Methodist
2024,1955,69,0.460697487797487,Lutheran - Wisconsin Synod
2024,1989,35,0.114308340660125,Free Will Baptist
2024,1966,58,0.587745059481129,United Methodist
2024,1993,31,3.30008155025672,United Methodist
2024,1986,38,2.17627713264761,United Church of Christ
2024,1978,46,0.00133501350108905,Disciples of Christ
2024,1969,55,0.832129067070398,United Methodist
2024,1954,70,1.40601448628367,Nondenom Evangelical
2024,1959,65,0.358850067474122,Nondenom Evangelical
2024,1953,71,0.370875332488595,Progressive Baptist Convention
2024,1955,69,1.162162771543,Southern Baptist
2024,1959,65,0.517476700919787,Community Church
2024,1959,65,0.517476700919787,Other Lutheran
2024,1968,56,0.972438212354601,PCUSA
2024,2001,23,0.072515862576274,Nondenom Evangelical
2024,1951,73,0.191913356711,African Methodist Episcopal
2024,1983,41,0.0604892268432917,Other Nondenom
2024,1982,42,1.39790342541376,Assemblies of God
2024,1964,60,0.171162060913462,Southern Baptist
2024,1964,60,0.704182980522328,Other Nondenom
2024,1989,35,0.235009866154581,Church of Christ
2024,2001,23,0.24963170005396,Church of Christ
2024,1962,62,1.17044385514834,Nondenom Evangelical
2024,1947,77,0.774734164711289,Southern Baptist
2024,1985,39,1.35163593721944,Lutheran - Missouri Synod
2024,1948,76,0.773830065039661,Community Church
2024,1948,76,0.773830065039661,Church of the Nazarene
2024,1970,54,0.923386432821047,PCUSA
2024,1944,80,0.183518602391675,Independent Baptist
2024,1973,51,0.138230733082907,Southern Baptist
2024,1954,70,0.717741100238591,Other Presbyterian
2024,1960,64,2.84078208009629,Community Church
2024,1961,63,1.0911258601168,Southern Baptist
2024,1981,43,0.86059165049002,Southern Baptist
2024,1975,49,0.733349788572297,Other Baptist
2024,1960,64,0.978108191524132,Other Methodist
2024,1987,37,0.242994776404765,Community Church
2024,1988,36,0.32333252227265,United Church of Christ
2024,1984,40,0.349302318161318,Independent Baptist
2024,1991,33,0.980459214719876,Community Church
2024,1992,32,2.3446086143408,Southern Baptist
2024,1954,70,0.029601666215046,Other Baptist
2024,1967,57,0.00973614208614135,ABCUSA
2024,1965,59,6.3567474111067e-4,Other Baptist
2024,1996,28,0.0239482106761069,ELCA
2024,1990,34,2.84071683916466,Interdenominational
2024,1990,34,2.84071683916466,PCUSA
2024,1966,58,0.313618302415561,Other Baptist
2024,1959,65,0.10273856164272,Gen. Assoc. of Reg. Bapt.
2024,1954,70,0.48863588534456,United Methodist
2024,1971,53,1.86803165147759,Interdenominational
2024,1956,68,2.10967009676666,Community Church
2024,1967,57,0.0932954700469447,ABCUSA
2024,1955,69,0.35782292484984,United Methodist
2024,1955,69,0.35782292484984,United Church of Christ
2024,1955,69,2.03864268404461,Independent Baptist
2024,1968,56,0.878747860426555,ELCA
2024,1959,65,0.290116649571313,United Methodist
2024,1979,45,2.18369857451946,Church of Christ
2024,2006,18,5.9880949189861,Community Church
2024,1957,67,1.10618014783968,Community Church
2024,1957,67,1.77458675524496,Other Baptist
2024,1998,26,2.57162100775514,Community Church
2024,1965,59,4.62492887442252,Independent Baptist
2024,1965,59,4.62492887442252,Interdenominational
2024,1963,61,0.631901972041467,Other Lutheran
2024,2001,23,0.0146584157184551,Nondenom Charismatic
2024,1985,39,0.163184170494014,Other Baptist
2024,1984,40,0.23566803604546,Southern Baptist
2024,1999,25,7.4053107615319,Community Church
2024,1977,47,10.2738188367137,Community Church
2024,2000,24,0.830700304843419,Apostolic Christian
2024,1971,53,0.03350407757466,Church of God
2024,1978,46,0.00380241817252695,Assemblies of God
2024,1973,51,0.847494942913434,Church of God in Christ
2024,1964,60,0.312750247139506,United Methodist
2024,1964,60,0.312750247139506,Community Church
2024,1964,60,0.0876602989815605,United Methodist
2024,1961,63,1.50767982550515,Church of Christ
2024,1967,57,0.723659782325831,Community Church
2024,1962,62,0.192041914447239,Southern Baptist
2024,1960,64,0.217433540540799,Other Nondenom
2024,1978,46,0.982954520019096,Assemblies of God
2024,1963,61,0.00641530569294931,Community Church
2024,1989,35,0.65809702965654,TEC
2024,1965,59,0.180485359893779,Southern Baptist
2024,1997,27,0.00352041056310207,Independent Baptist
2024,1975,49,0.319632985052452,Other Baptist
2024,1983,41,2.03730848685331,Other Nondenom
2024,1985,39,2.26450314180088,ABCUSA
2024,1970,54,0.350136710048923,Other Nondenom
2024,1957,67,0.00474507299069467,Church of God
2024,1948,76,0.0650834430687354,Nondenom Charismatic
2024,1948,76,0.0650834430687354,Other Pentecostal
2024,1960,64,0.186514506018232,Lutheran - Missouri Synod
2024,1942,82,0.0251752975788817,Other Lutheran
2024,1966,58,0.0736504424241334,United Methodist
2024,1984,40,1.50892697529607,United Methodist
2024,1964,60,2.5494759318683,ABCUSA
2024,1964,60,2.5494759318683,Community Church
2024,1989,35,0.71392924746857,Southern Baptist
2024,1982,42,1.32025406357656,Evangelical Presbyterian
2024,1964,60,1.80739055687886,PCA
2024,1962,62,1.38810639059042,Independent Baptist
2024,1960,64,1.39930651027404,Nondenom Evangelical
2024,1985,39,0.0295019261747237,Gen. Assoc. of Reg. Bapt.
2024,1979,45,0.186679870009082,Natl. Baptist Convention
2024,1979,45,0.186679870009082,Nondenom Evangelical
2024,1979,45,0.186679870009082,PCUSA
2024,1979,45,0.186679870009082,Assembly of Christian Churches
2024,1982,42,1.68426922860389,Southern Baptist
2024,1958,66,1.44396821228015,Nondenom Evangelical
2024,1958,66,1.44396821228015,ELCA
2024,1964,60,1.86327883194683,Nondenom Evangelical
2024,1986,38,0.757624758937437,Baptist General Conference
2024,1952,72,0.442588047172351,United Methodist
2024,1971,53,0.626533614365172,Nondenom Charismatic
2024,1983,41,1.48047254299281,Independent Baptist
2024,1969,55,0.0363105483897451,ELCA
2024,1949,75,0.913329918410309,Church of the Nazarene
2024,1993,31,0.845222769927057,Other Methodist
2024,1963,61,0.0681693183942037,Independent Baptist
2024,1994,30,2.37457756852275,Independent Baptist
2024,1994,30,2.37457756852275,Christian Church
2024,1953,71,0.39351876018174903,Other Nondenom
2024,1975,49,0.810814073948303,TEC
2024,1999,25,1.11043582900846,Baptist Miss. Association
2024,1967,57,1.08958512788689,Nondenom Charismatic
2024,1966,58,0.698576026091412,Southern Baptist
2024,1976,48,0.0402340020829521,Southern Baptist
2024,1976,48,0.0402340020829521,Orthodox Presbyterian
2024,1972,52,0.442556372120942,Other Baptist
2024,1986,38,0.563995900005008,TEC
2024,1967,57,1.37500261267017,Free Will Baptist
2024,1953,71,1.13555528576386,Other Baptist
2024,1953,71,1.13555528576386,Church of Christ
2024,1953,71,1.13555528576386,United Church of Christ
2024,1955,69,1.52261642746861,Free Methodist
2024,1957,67,0.0800896398923635,Interdenominational
2024,1979,45,4.20791658672767,Assemblies of God
2024,1942,82,0.603416514502917,Other Episcopal
2024,1942,82,0.603416514502917,United Church of Christ
2024,1962,62,0.203630900386997,Other Lutheran
2024,1992,32,0.0907422874735551,Southern Baptist
2024,1964,60,0.0665835837690787,Other Nondenom
2024,1959,65,1.22387546004475,Southern Baptist
2024,1973,51,4.99973461628707,Other Nondenom
2024,1973,51,4.99973461628707,Christian Church
2024,1983,41,0.760814550609168,ELCA
2024,1976,48,0.486692398591893,Pentecostal Holiness Church
2024,1986,38,0.0353368493280201,Nondenom Evangelical
2024,1989,35,0.984941083212071,Assemblies of God
2024,1950,74,0.626347082075966,United Methodist
2024,1972,52,0.384804863858172,Other Nondenom
2024,1951,73,0.505837846907531,United Methodist
2024,1957,67,0.786418611907663,Other Baptist
2024,1970,54,0.0221731303077415,United Methodist
2024,1975,49,0.530710783998284,Community Church
2024,1997,27,1.18029515794274,Southern Baptist
2024,1963,61,1.2041467506947,Independent Baptist
2024,1966,58,0.895736656920457,Other Baptist
2024,1955,69,0.0790365886786546,Natl. Baptist Convention
2024,1960,64,0.0395962052154284,Other Nondenom
2024,1969,55,1.57083314632087,Nondenom Evangelical
2024,1991,33,0.0635563838742013,Independent Baptist
2024,1968,56,0.1924368062129,Nondenom Charismatic
2024,1965,59,1.37870942847676,Assemblies of God
2024,1998,26,0.0581494808138297,Southern Baptist
2024,1956,68,0.34293483056243,United Methodist
2024,1951,73,0.258637403545579,Other Baptist
2024,1985,39,2.61467031298911,Southern Baptist
2024,1950,74,1.01155474153258,Natl. Baptist Convention
2024,1968,56,0.851226267653146,Baptist General Conference
2024,1975,49,0.174480132796528,Other Baptist
2024,1975,49,0.174480132796528,Other Nondenom
2024,1994,30,0.0351263996687468,Free Will Baptist
2024,1967,57,0.0268639580208924,Free Methodist
2024,1967,57,0.0268639580208924,Community Church
2024,1967,57,0.0268639580208924,Church of God in Christ
2024,1962,62,0.891002683329756,Seventh Day Adventist
2024,1976,48,0.200778051392813,ABCUSA
2024,1971,53,0.808788401665104,Church of England
2024,1969,55,0.445893210942747,Other Nondenom
2024,1969,55,0.445893210942747,Christian Church
2024,1995,29,0.0618395239266228,Independent Baptist
2024,1953,71,0.00255802192173869,Community Church
2024,1965,59,1.07357752117823,Church of Christ
2024,1972,52,0.12552229041617,Other Baptist
2024,1966,58,0.791365311315051,United Church of Christ
2024,2000,24,0.302583024526025,ABCUSA
2024,1959,65,0.97396060038099,Other Lutheran
2024,1972,52,3.35859980955317,Southern Baptist
2024,1960,64,0.461241260711471,Community Church
2024,2005,19,0.00615963738520133,Other Baptist
2024,1958,66,0.204659517756557,ABCUSA
2024,1960,64,0.605426607521807,Other Baptist
2024,1960,64,0.072253119458986,Southern Baptist
2024,1957,67,0.797207758957557,Independent Baptist
2024,1970,54,0.0785045239787137,Other Baptist
2024,1954,70,0.977339041808402,Other Lutheran
2024,1965,59,0.0627186581289844,Nondenom Evangelical
2024,1961,63,0.56164222690536,Apostolic Christian
2024,1981,43,1.1212675261029,Other Nondenom
2024,1996,28,7.74611045159512,Community Church
2024,1990,34,0.334032735110632,Other Baptist
2024,1977,47,0.652010844837092,Baptist Miss. Association
2024,1994,30,0.843408585138605,Christian Church
2024,1958,66,1.59579037664397,United Methodist
2024,1957,67,0.587885740833181,United Methodist
2024,1957,67,0.587885740833181,ELCA
2024,1959,65,0.977339041808402,Other Lutheran
2024,1981,43,1.65646579274909,Other Nondenom
2024,1990,34,1.03037632248669,Southern Baptist
2024,1965,59,1.04387264825304,Other Presbyterian
2024,1954,70,0.832755557200272,Other Episcopal
2024,1998,26,0.369727476820108,Independent Baptist
2024,1987,37,0.135825212270484,Nondenom Evangelical
2024,1956,68,2.36827474117975,Baptist General Conference
2024,1966,58,0.268361767018742,Reformed Church in America
2024,1967,57,0.977335848670645,Nondenom Charismatic
2024,1980,44,1.64896409345007,Interdenominational
2024,1961,63,0.897072214500009,Other Nondenom
2024,1964,60,0.0856081672478667,Other Baptist
2024,1986,38,0.686591829037827,Associated Reformed Presbyterian
2024,1979,45,0.0966350787265631,ELCA
2024,1963,61,0.102293325313614,Progressive Baptist Convention
2024,1963,61,0.102293325313614,Nondenom Evangelical
2024,1947,77,0.221795197844713,Gen. Assoc. of Reg. Bapt.
2024,1948,76,0.653539846369192,United Methodist
2024,1950,74,1.49048811793527,Southern Baptist
2024,1963,61,0.230591693507715,Other Baptist
2024,1996,28,4.86663234270801,United Methodist
2024,1951,73,2.23841024117355,Southern Baptist
2024,1993,31,0.814021858834835,Four Square Gospel
2024,1973,51,0.024430528084418,United Methodist
2024,1964,60,0.849022600071523,Other Methodist
2024,1973,51,0.570442704813893,Southern Baptist
2024,1973,51,0.570442704813893,United Methodist
2024,1973,51,0.570442704813893,Community Church
2024,1970,54,0.0926966470239597,Community Church
2024,1955,69,0.128541239696974,Community Church
2024,2006,18,1.67509594100064,United Methodist
2024,1983,41,0.154104608513239,Other Baptist
2024,1971,53,0.818163469396672,Southern Baptist
2024,2001,23,3.44919936640163,Southern Baptist
2024,1967,57,0.324711263617553,United Church of Christ
2024,1968,56,0.464428197819963,Gen. Assoc. of Reg. Bapt.
2024,1957,67,3.20594170094234,Other Baptist
2024,1984,40,1.84510578855383,Baptist Miss. Association
2024,1980,44,1.64896409345007,Other Nondenom
2024,1960,64,0.621099872386171,PCUSA
2024,1954,70,1.35541525638766,Other Pentecostal
2024,1991,33,0.339372098988775,Nondenom Evangelical
2024,1968,56,0.617054157984974,Other Baptist
2024,1965,59,1.19481642471026,Southern Baptist
2024,1998,26,2.83441625666901,ELCA
2024,1969,55,2.04581526813514,Community Church
2024,1964,60,0.243707857560126,Community Church
2024,1993,31,0.335469324577739,Southern Baptist
2024,1949,75,1.28429245901988,ABCUSA
2024,1960,64,0.806713208728224,TEC
2024,1960,64,0.806713208728224,Disciples of Christ
2024,1982,42,0.61665981185488306,Southern Baptist
2024,1990,34,0.725928189391264,Community Church
2024,1955,69,1.12900380013926,Southern Baptist
2024,1955,69,1.12900380013926,Evangelical Presbyterian
2024,1994,30,1.36039184217588,PCUSA
2024,1950,74,1.17934495839663,United Methodist
2024,1950,74,1.17934495839663,Interdenominational
2024,1947,77,0.847830304993643,Other Baptist
2024,1953,71,0.81280564373794,Other Methodist
2024,1966,58,0.560202693468903,Other Baptist
2024,1994,30,1.8738715906554,Nondenom Evangelical
2024,1974,50,0.11569641577573,Church of God Cleveland TN
2024,1954,70,0.817743617490564,Community Church
2024,1965,59,0.381498889375846,Gen. Assoc. of Reg. Bapt.
2024,1971,53,1.65670155373805,Independent Baptist
2024,1971,53,1.65670155373805,Christian Methodist Episcopal
2024,1971,53,1.65670155373805,Orthodox Presbyterian
2024,1949,75,0.864359234972882,Southern Baptist
2024,1950,74,0.72481632077162,Other Methodist
2024,1972,52,0.67089648668682,Other Baptist
2024,1960,64,0.326180965852167,Community Church
2024,1970,54,0.388567391458903,Other Nondenom
2024,1959,65,0.957342999521384,Lutheran - Wisconsin Synod
2024,1974,50,0.0376468156448574,United Methodist
2024,1949,75,0.271698221193741,United Church of Christ
2024,1953,71,0.559738301787574,Other Lutheran
2024,1999,25,0.206456810337225,PCUSA
2024,1961,63,2.95515987777784,ELCA
2024,1951,73,1.12495076726812,Community Church
2024,1971,53,0.235555930417967,Free Will Baptist
2024,2001,23,4.29876714741879,Other Lutheran
2024,1963,61,0.436006116099587,Southern Baptist
2024,2000,24,1.07984564150524,ELCA
2024,1981,43,1.16887051518663,United Church of Christ
2024,1965,59,1.0382820151328,Southern Baptist
2024,1982,42,4.15166785894229,Community Church
2024,1956,68,0.176116866789754,United Methodist
2024,1958,66,0.558986969361925,United Methodist
2024,1962,62,0.688303240748038,Other Presbyterian
2024,1955,69,1.15937515533858,Evangelical Presbyterian
2024,1971,53,0.518402630101008,United Methodist
2024,1954,70,0.0775815723597653,Lutheran - Missouri Synod
2024,1980,44,0.279385908968707,Southern Baptist
2024,1947,77,0.654940947948392,PCUSA
2024,1957,67,0.854101073483449,Interdenominational
2024,1964,60,1.04227373675784,United Methodist
2024,1947,77,0.696240585653116,Other Lutheran
2024,1949,75,0.245558379853133,United Methodist
2024,1959,65,0.0645879021964187,Nondenom Evangelical
2024,1977,47,0.0836833849547433,Southern Baptist
2024,1973,51,0.615736468634772,Seventh Day Adventist
2024,1960,64,0.506673195140325,Other Baptist
2024,1998,26,0.738329676904673,United Methodist
2024,1990,34,0.285430412439893,ABCUSA
2024,1990,34,0.285430412439893,United Methodist
2024,1990,34,0.285430412439893,Apostolic Christian
2024,1991,33,0.213729871356707,Other Nondenom
2024,1991,33,0.213729871356707,PCUSA
2024,1983,41,1.57436664719053,Southern Baptist
2024,1963,61,0.27321514679395,African Methodist Episcopal
2024,1964,60,0.621099872386171,Other Baptist
2024,1960,64,1.02218258202017,Gen. Assoc. of Reg. Bapt.
2024,1975,49,0.814100856370653,Gen. Assoc. of Reg. Bapt.
2024,1985,39,0.243909843386555,Church of Christ
2024,1966,58,1.25335737044789,Nondenom Evangelical
2024,1976,48,0.207915850962279,Nondenom Evangelical
2024,1949,75,0.557827194272962,Baptist General Conference
2024,1949,75,0.557827194272962,Community Church
2024,1949,75,0.557827194272962,Church of Christ
2024,1939,85,0.0197027009504092,Southern Baptist
2024,1959,65,0.054237917846558,Natl. Baptist Convention
2024,1949,75,1.23783199660589,Southern Baptist
2024,1949,75,1.23783199660589,Nondenom Evangelical
2024,1989,35,0.364404075713242,Nondenom Evangelical
2024,1989,35,0.364404075713242,Other Pentecostal
2024,1973,51,1.31098211997611,PCUSA
2024,1984,40,0.953563272278647,Nondenom Fundamentalist
2024,1981,43,1.65614112719814,Church of Christ
2024,1984,40,1.24879254311027,Other Reformed
2024,1944,80,0.654606371427811,Other Methodist
2024,1947,77,0.371074568397614,Other Baptist
2024,1939,85,1.34492881680945,Nondenom Evangelical
2024,1958,66,0.479988246618089,Southern Baptist
2024,1965,59,0.334052398384506,Other Episcopal
2024,1961,63,0.676429725782131,Natl. Baptist Convention
2024,1961,63,0.676429725782131,Christian Methodist Episcopal
2024,1961,63,0.676429725782131,Nondenom Evangelical
2024,1961,63,0.676429725782131,Anglican Orthodox
2024,1961,63,0.676429725782131,Church of Christ
2024,1953,71,0.0802476636685002,African Methodist Episcopal
2024,1965,59,0.718999424501547,TEC
2024,1963,61,0.313867792809303,Community Church
2024,1967,57,1.63749693729401,Salvation Army
2024,1952,72,0.0841271371058441,Southern Baptist
2024,1955,69,0.689530796603817,Christian Church
2024,1986,38,0.152896399712265,Nondenom Evangelical
2024,1970,54,2.40817743467613,Seventh Day Adventist
2024,1967,57,1.16710915167786,Southern Baptist
2024,1972,52,0.406773027539266,Community Church
2024,1985,39,1.23659960744252,Nondenom Fundamentalist
2024,1991,33,0.0868928399359463,United Methodist
2024,1958,66,1.19689537278454,Free Will Baptist
2024,1958,66,1.19689537278454,Nondenom Fundamentalist
2024,1958,66,1.19689537278454,Evangelical Presbyterian
2024,1946,78,0.704897040289055,ELCA
2024,1957,67,0.502286382327561,United Methodist
2024,1964,60,0.00272913106330835,Other Baptist
2024,1955,69,0.156626213249083,Southern Baptist
2024,1954,70,0.805360637537348,Other Lutheran
2024,1960,64,1.24746158262747,Southern Baptist
2024,1966,58,0.839422848723749,Nondenom Evangelical
2024,1966,58,0.839422848723749,Church of Christ
2024,1966,58,0.839422848723749,United Church of Christ
2024,1960,64,0.80703795818172,Independent Baptist
2024,1992,32,0.910570400107828,Community Church
2024,1969,55,0.897072214500009,Lutheran - Missouri Synod
2024,1988,36,0.012000250273239,Baptist Miss. Association
2024,1955,69,0.271698221193741,Other Lutheran
2024,1979,45,0.589583696116394,Southern Baptist
2024,1998,26,2.42941813797538,Community Church
2024,1954,70,0.837127140727149,Other Nondenom
2024,1946,78,0.541119552132549,PCUSA
2024,1946,78,1.51390460761271,United Methodist
2024,1975,49,0.232601107723192,Other Lutheran
2024,1962,62,0.600078350151231,Other Nondenom
2024,1980,44,0.108025507153045,Other Pentecostal
2024,1949,75,1.12027916712868,Southern Baptist
2024,1949,75,1.12027916712868,United Methodist
2024,1949,75,1.12027916712868,Community Church
2024,1947,77,0.0523841684325402,Progressive Baptist Convention
2024,1960,64,0.824034771106969,United Methodist
2024,1957,67,0.929560805042357,Gen. Assoc. of Reg. Bapt.
2024,1984,40,3.27658446924021,Community Church
2024,1947,77,0.384949080133935,ELCA
2024,1982,42,3.06044440021368,Gen. Assoc. of Reg. Bapt.
2024,2005,19,0.0353601416657409,United Methodist
2024,1953,71,1.16192236354969,Lutheran - Missouri Synod
2024,1958,66,1.00662518327384,Assemblies of God
2024,1986,38,0.18593528795242,Baptist Miss. Association
2024,1987,37,0.740143391234763,Southern Baptist
2024,1972,52,1.91211754528617,Nondenom Evangelical
2024,1987,37,0.0819003122553304,Other Baptist
2024,1988,36,0.337593698936702,African Methodist Episcopal
2024,1960,64,0.18802922070113,Independent Baptist
2024,1983,41,0.47896901816816,Community Church
2024,1949,75,0.387651888727572,United Methodist
2024,1991,33,2.7559492117346,Gen. Assoc. of Reg. Bapt.
2024,1991,33,2.7559492117346,Nondenom Fundamentalist
2024,1961,63,0.100392677005577,Nondenom Evangelical
2024,1949,75,0.309690152813327,Other Presbyterian
2024,1992,32,0.140145058834234,Seventh Day Adventist
2024,1990,34,0.558899629038577,Southern Baptist
2024,1976,48,1.20342539131258,ABCUSA
2024,1952,72,0.636973178511392,ELCA
2024,1964,60,0.751543739780937,Natl. Baptist Convention
2024,1961,63,0.10184008935095,PCUSA
2024,1948,76,1.10400239406237,United Methodist
2024,1979,45,0.14753868944406,Assemblies of God
2024,1983,41,0.345641479653692,TEC
2024,1966,58,1.04741145353184,Southern Baptist
2024,1969,55,0.813641297773946,Nondenom Evangelical
2024,1969,55,0.813641297773946,Other Pentecostal
2024,1941,83,0.50736705824468,Southern Baptist
2024,1941,83,0.50736705824468,Nondenom Evangelical
2024,1965,59,0.0870406800399663,TEC
2024,1991,33,0.028663843438788,Other Baptist
2024,1991,33,0.137496614990392,Independent Baptist
2024,1953,71,0.655655116262735,Community Church
2024,1955,69,0.183363723099392,Community Church
2024,1983,41,0.442760023012325,Baptist Miss. Association
2024,1976,48,1.22516846740726,Lutheran - Missouri Synod
2024,1954,70,0.287780092504154,United Methodist
2024,2000,24,0.192896833636349,PCUSA
2024,1971,53,0.0453729187577669,United Methodist
2024,1974,50,0.168103077265019,Nondenom Evangelical
2024,1969,55,0.20103731164064,Other Lutheran
